id,smile
1684,FC1C=C(C(Cl)=CC=1)COC2=C3C(NC4C=NC=CC=4)=NOC3=CC=C2
1685,CC(C)n1c2c(nc1)c(Cl)ccn2
1686,OCCN1C(=O)C(=C(OC)C=N1)C2=CC=C(C=C2)C[C@@H](C(O)=O)NC(=O)OC(C)(C)C
1687,C/C=C(C)/C(C)C
1688,COC1=CC(=CC(=C1)C2CN(CCC2)C(=O)OC(C)(C)C)B3OC(C)(C)C(C)(C)O3
1689,CCC[C@H](O)CNC(=O)OC(C)(C)C
1690,OC1CC2N(CC3=CC=CC=C3)C(CCC2)C1
1691,CC(C)(C)OC(=O)NC(C(O)=O)CC1CCCCC1.C1CCC(CC1)NC2CCCCC2
1692,COC1C(OC)=CC(=CC=1)CC2C3=C(C=C(OC)C(OC)=C3)C(CN4CCC(CC4)C5C(OC)=CC=CC=5)=CN=2
1693,CC(=O)CC1CCCCCCCCCCC1
1694,CCOC1=C(NC2CC2)C(=O)C1=O
1695,N#CC1=C(C#N)N=C(N1)C2C=C(C)C=CC=2
1696,NC1SC2=C(C=CC(C(F)(F)F)=C2)N=1
1697,CCOC(=O)C(C(=O)OCC)(NC(C)=O)C(C[N+](=O)[O-])C1=CC=C(F)C=C1
1698,COC1C=C(C=CC=1)C(=O)N2CC3C(CC2)=CC(OC)=C(OC)C=3
1699,CO\N=C\C(\C#N)=C\C1N(C)C=C(C=1)C(=O)C2=CC=C([N+](=O)[O-])C=C2
1700,COC(=O)CN1CCC(C(N)=O)CC1
